variable,term,estimate,std.error,statistic,p.value,conf.low,conf.high,veg_type0,n
GF_clonal_uwm,veg_type0M,0.3393039920325856,0.3254107954470904,-2.0478650647091756,0.040573222825818114,0.21346055053098495,0.4928494974258157,M,77
GF_clonal_uwm,veg_type0R,0.46914172379089913,0.2728295729613276,-0.4529940752412119,0.6505530078135853,0.3411156813671776,0.6013626259389991,R,152
GF_clonal_uwm,veg_type0TD_mesic,0.5848491544200197,0.25902119904096,1.323104139916368,0.18580074816912265,0.45885321430698733,0.7006477398173042,TD_mesic,85
GF_clonal_uwm,veg_type0TD_wet,0.4825786877710397,0.2449590827717832,-0.2845923008032519,0.7759565105113271,0.3659051391481087,0.6011831906859468,TD_wet,218
GF_clonal_uwm,veg_type0TE,0.6024009564356612,0.30392558779928425,1.3670424986071663,0.1716119849808063,0.4550705162089307,0.7332475713607659,TE,74
GF_clonal_uwm,veg_type0TFG,0.43096652242965355,0.3193001164405764,-0.8703687877850679,0.3840988981229494,0.2882854908765849,0.5861101518492448,TFG,62
GF_clonal_uwm,veg_type0TH,0.46171389266295315,0.24096271617082682,-0.6367989204786626,0.5242558293617128,0.348480956275799,0.5790399281551466,TH,363
GF_clonal_uwm,veg_type0X,0.5290821513175669,0.3526312415747364,0.330260174643265,0.7412033822474893,0.3601566101775008,0.6915988219195524,X,42
LS_Pierce_C_wm,veg_type0A,0.5781170483884659,0.37881152931125683,0.83167596533425725,0.4055918705503741,0.3947453249243395,0.7422135352106484,A,73
LS_Pierce_C_wm,veg_type0M,0.43789528404541717,0.3340217754664593,-0.7475810678466586,0.45471288768392665,0.28815144232577816,0.5998793186395504,M,79
LS_Pierce_C_wm,veg_type0R,0.6362913857325707,0.2984209255741669,1.874210309509075,0.060901443724563985,0.4936026763527823,0.7584495338574773,R,154
LS_Pierce_C_wm,veg_type0TD_mesic,0.6589745073887863,0.28280960428137764,2.3292264729407157,0.019847071181885112,0.5260840431861737,0.7708336188199921,TD_mesic,85
LS_Pierce_C_wm,veg_type0TD_wet,0.6358098330213192,0.27023253690692267,2.0620142650290325,0.03920637787946927,0.5068938896479407,0.7477917482599781,TD_wet,219
LS_Pierce_C_wm,veg_type0TE,0.6272874926241553,0.3326231434101657,1.565127388271227,0.11755304284928005,0.46721416329532534,0.7636014742474342,TE,75
LS_Pierce_C_wm,veg_type0TFG,0.7635835102114206,0.3656376896570866,3.2065279185546793,0.0013434726778700104,0.6120151528979328,0.8686487902082073,TFG,63
LS_Pierce_C_wm,veg_type0TH,0.6341924299852654,0.2660383641799983,2.068291906908439,0.03861258233069427,0.5072043471873849,0.7449144894054353,TH,364
LS_Pierce_C_wm,veg_type0X,0.5565225763501447,0.34783211309505674,0.6527886135731122,0.5138925652536616,0.38824920880640407,0.712754390806155,X,42
LS_Pierce_C_uwm,veg_type0A,0.27930992535657256,0.3372095922468969,-2.810973361784535,0.004939187497662552,0.1667544733922977,0.4287461837613805,A,73
LS_Pierce_C_uwm,veg_type0M,0.33529606710284293,0.2911218753737452,-2.3506574455660005,0.018740277460589167,0.22185028226602294,0.47159576144960075,M,79
LS_Pierce_C_uwm,veg_type0R,0.40252491609709123,0.24276636407949895,-1.6268958245650307,0.10375922493792339,0.2950943321183716,0.5202034302858248,R,152
LS_Pierce_C_uwm,veg_type0TD_mesic,0.41933574846135896,0.23565712940360597,-1.381247417822046,0.1672028996476942,0.3127314490253242,0.5340419250009737,TD_mesic,85
LS_Pierce_C_uwm,veg_type0TD_wet,0.4852665813383714,0.2162211437342406,-0.2726409627765719,0.7851292206354474,0.38160617387966755,0.5902103243855261,TD_wet,219
LS_Pierce_C_uwm,veg_type0TE,0.4219657040467657,0.2818785367925345,-1.11647082232759,0.26422065287729485,0.2958412277332214,0.5591622082894901,TE,73
LS_Pierce_C_uwm,veg_type0TFG,0.6481663423158717,0.30196018158731097,2.0234087183140574,0.04303102607563263,0.5047892993527002,0.7690260560728681,TFG,63
LS_Pierce_C_uwm,veg_type0TH,0.5360728725279188,0.21116651934284159,0.6844959203663108,0.4936620646245437,0.4330700760911051,0.6360872026154277,TH,363
LS_Pierce_C_uwm,veg_type0X,0.4217500317986433,0.319862981157118,-0.9866519975388502,0.3238132699552181,0.28039293276738203,0.5772090052647888,X,42
LS_Pierce_S_wm,veg_type0A,0.48254933977696085,0.38468515862898645,-0.18152767869378791,0.8559534095790284,0.30495760851524406,0.6646616411652227,A,73
LS_Pierce_S_wm,veg_type0M,0.2947428347128351,0.3491908273804046,-2.498517177238503,0.012471409828966029,0.17409757404542417,0.45312361145167157,M,79
LS_Pierce_S_wm,veg_type0R,0.30187695322571234,0.3025254709038258,-2.77125715993234,0.005584030672894445,0.19289388952767567,0.4389469626723541,R,154
LS_Pierce_S_wm,veg_type0TD_mesic,0.6136388997451956,0.2840352557078883,1.6287915307295169,0.1033571582081746,0.47650116108332846,0.7348426732159747,TD_mesic,85
LS_Pierce_S_wm,veg_type0TD_wet,0.3966970041594938,0.2727155550737879,-1.537304227071001,0.12421882683414659,0.27812939675991416,0.528784609745038,TD_wet,219
LS_Pierce_S_wm,veg_type0TE,0.4439613350636217,0.3378784249191816,-0.6662170207784087,0.505272395110492,0.2916611491820464,0.6075747611280126,TE,75
LS_Pierce_S_wm,veg_type0TFG,0.46692082507882804,0.3521224602894303,-0.3763186676411556,0.7066800028196116,0.30519981753674663,0.6359056313108425,TFG,63
LS_Pierce_S_wm,veg_type0TH,0.46700587451676984,0.2683634198218037,-0.4924984401026375,0.6223670243990327,0.34115504029117577,0.59720052131376955,TH,364
LS_Pierce_S_wm,veg_type0X,0.6171188140231498,0.3833934624369872,1.2450312740336067,0.21312025462968842,0.43190069984872825,0.7736039637196714,X,42
LS_Pierce_S_uwm,veg_type0A,0.7608632253328261,0.36458982787322314,3.1745755253105297,0.0015005583459205976,0.6089343497760121,0.8666896257906748,A,73
LS_Pierce_S_uwm,veg_type0M,0.36479296782748744,0.3230640909387066,-1.7167522327689924,0.08602445204068819,0.23364995217619286,0.519633146126727,M,79
LS_Pierce_S_uwm,veg_type0R,0.4854693880359967,0.2701282304598935,-0.21522674095560693,0.8295905431657759,0.3571902103185052,0.6156920615576671,R,153
LS_Pierce_S_uwm,veg_type0TD_mesic,0.5667498514195715,0.25851155862368225,1.0390357673595907,0.29878810199203715,0.4407618784309968,0.6846611134657642,TD_mesic,85
LS_Pierce_S_uwm,veg_type0TD_wet,0.5332031638506511,0.24249153701547566,0.5485073870264348,0.5833435584290576,0.41525907586690103,0.647549049654045,TD_wet,219
LS_Pierce_S_uwm,veg_type0TE,0.5494198367417933,0.308006487263967,0.6439048634494515,0.5196371278596235,0.40002648697772913,0.6904039541312348,TE,73
LS_Pierce_S_uwm,veg_type0TFG,0.3342636947063167,0.3295424961464568,-2.090666531949688,0.03655796713081843,0.2083574431447473,0.4892336534950414,TFG,63
LS_Pierce_S_uwm,veg_type0TH,0.47898047153164247,0.2427282522216358,-0.34659210706162136,0.7288977764369806,0.36357838922687885,0.5966704391196492,TH,364
LS_Pierce_S_uwm,veg_type0X,0.5376268141002396,0.36529711952699323,0.4127936701863991,0.6797577894280122,0.36235048259172115,0.7040713946135786,X,42
LS_Pierce_R_wm,veg_type0A,0.42606269635198396,0.37035779300228955,-0.8044481820381936,0.4211381842299435,0.2642836700825937,0.6053850643016793,A,73
LS_Pierce_R_wm,veg_type0M,0.7498113167927355,0.36317191232712487,3.022277312727166,0.0025088059779531293,0.5952717965364812,0.8592905643535567,M,79
LS_Pierce_R_wm,veg_type0R,0.5529362905648147,0.29616581114847346,0.7176442006180042,0.472976696656533,0.4090406613481951,0.6884785571432687,R,154
LS_Pierce_R_wm,veg_type0TD_mesic,0.32221949737763667,0.2837500453802773,-2.620582879184029,0.008777959063159712,0.21421039698351368,0.45327407988825097,TD_mesic,85
LS_Pierce_R_wm,veg_type0TD_wet,0.49015068527625,0.2709832378874931,-0.1454051410726895,0.8843910058146532,0.36111690560844784,0.6205103664538385,TD_wet,219
LS_Pierce_R_wm,veg_type0TE,0.5394855052979849,0.33080346047501524,0.4784459811385667,0.6323328133292062,0.37987206411994584,0.6913918636843063,TE,75
LS_Pierce_R_wm,veg_type0TFG,0.39334586399101024,0.34289065945648556,-1.2635793318416166,0.20638105578861196,0.24874387364215444,0.5594139123900126,TFG,63
LS_Pierce_R_wm,veg_type0TH,0.5090846145298561,0.2661541003497195,0.1365466756233948,0.8913891282464866,0.38099903403719787,0.6359884740151842,TH,364
LS_Pierce_R_wm,veg_type0X,0.5163854956540708,0.39137277420101485,0.16752688163514687,0.8669554979156239,0.33147728678824434,0.6969132773558563,X,42
LS_Pierce_R_uwm,veg_type0A,0.40841272142662444,0.33815676320316124,-1.0957373392033152,0.2731937372089679,0.26244365596211255,0.5725454331309636,A,73
LS_Pierce_R_uwm,veg_type0M,0.7317149388626408,0.31539066701145235,3.1812638707862084,0.0014663400450813141,0.5951234327849756,0.8350012443247783,M,79
LS_Pierce_R_uwm,veg_type0R,0.5348842583320872,0.2557838184137304,0.54641495057774,0.5847807354765802,0.410581267842105,0.6550000804046747,R,154
LS_Pierce_R_uwm,veg_type0TD_mesic,0.4587931527858713,0.24725459975645206,-0.6681456576623158,0.5040406196809579,0.34303185939369424,0.5791799761370244,TD_mesic,85
LS_Pierce_R_uwm,veg_type0TD_wet,0.446064638136044,0.22866304596159978,-0.9471759357463094,0.3435491355244359,0.3396721718009698,0.5576394172173474,TD_wet,219
LS_Pierce_R_uwm,veg_type0TE,0.6363137890002475,0.2986732980703935,1.8729507661236635,0.061075183969598795,0.49350323442732624,0.7585578728669328,TE,75
LS_Pierce_R_uwm,veg_type0TFG,0.5602784994036017,0.3040631858020926,0.7968488737233032,0.42553880661892807,0.4124950450955869,0.6980955273259838,TFG,63
LS_Pierce_R_uwm,veg_type0TH,0.5529532889731478,0.22615105640887032,0.9401257939377583,0.3471530394240987,0.4425948693414113,0.6583294153292956,TH,364
LS_Pierce_R_uwm,veg_type0X,0.5090233188543721,0.3409841660244453,0.10586179089721781,0.9156920101119209,0.347007445615159,0.6691656584737914,X,42
LLS_spring_green_wm,veg_type0A,0.9999999999999967,36056583.70661784,9.253965795491912e-7,0.9999992616403566,0,1,A,2
LLS_spring_green_wm,veg_type0M,0.007840688860223112,3.288191550358627,-1.4721031061718477,0.14099303684706194,1.2556067236250613e-5,0.8326017897766629,M,2
LLS_spring_green_wm,veg_type0R,1,35125030.190816864,1.0596855135493426e-6,0.9999991544932895,0,1,R,2
LLS_spring_green_wm,veg_type0TD_mesic,0.4942784291333096,1.354631121106827,-0.016895582967591895,0.986519916546509,0.06428915835462301,0.9329016874373177,TD_mesic,12
LLS_spring_green_wm,veg_type0TD_wet,0.06977537437739716,1.6978728611601046,-1.5255234972293081,0.12712857736732527,0.002683584722510019,0.6764762281975487,TD_wet,27
LLS_spring_green_wm,veg_type0TE,0.08215701359389063,2.275351723898844,-1.0606685971106984,0.28884053603193444,0.0010342938237805149,0.8855644352236064,TE,4
LLS_spring_green_wm,veg_type0TFG,0.9916802858635695,1.5698968668615443,3.045278303394521,0.0023246509126241457,0.8460344949400528,0.9996133926068486,TFG,8
LLS_spring_green_wm,veg_type0TH,0.7772369411146707,1.180835631502549,1.0582646082850038,0.28993482335425347,0.2564011017086432,0.9724557793472532,TH,102
LLS_spring_green_wm,veg_type0X,0.13316698775425476,3.4204126469468057,-0.547665635635059,0.5839215122238928,1.8832969878847722e-4,0.9920818116069889,X,4
LLS_spring_green_uwm,veg_type0A,0.9999999999999998,36056583.70661793,1.0165908480650824e-6,0.9999991888778577,0,1,A,2
LLS_spring_green_uwm,veg_type0M,0.0012835457284409793,3.8564416340820835,-1.7261624035362815,0.08431819971439498,6.70439786653389e-7,0.7112868482441453,M,2
LLS_spring_green_uwm,veg_type0R,1,35125030.190816924,1.1734054530480897e-6,0.9999990637579055,0,1,R,2
LLS_spring_green_uwm,veg_type0TD_mesic,0.254054421164499,2.277923059416593,-0.4728448319821294,0.6363238864315484,0.003904352600376047,0.9673129472122642,TD_mesic,12
LLS_spring_green_uwm,veg_type0TD_wet,0.005392626401370752,2.5015935195066947,-2.0855968325704137,0.03701515851431191,4.0250466096482254e-5,0.42206981913910996,TD_wet,27
LLS_spring_green_uwm,veg_type0TE,0.0015950883561056982,3.2333618117198677,-1.9914968264293913,0.046426293778018025,2.8264040355289552e-6,0.474532785983202,TE,4
LLS_spring_green_uwm,veg_type0TFG,0.9902186512230177,2.1919503226732515,2.1065479196800077,0.03515678519880154,0.5796421855446463,0.9998654704417623,TFG,8
LLS_spring_green_uwm,veg_type0TH,0.9718114047591818,2.005069093489465,1.7656470278486724,0.07745508498694918,0.4038090403082806,0.9994304575279257,TH,102
LLS_spring_green_uwm,veg_type0X,0.9096745788902009,2.3718968591745444,0.9737640917313648,0.3301736861078144,0.0879309038273967,0.9990503817338418,X,4
LLS_summer_green_wm,veg_type0A,0.6487161507689521,0.36579313179944506,1.676905933417208,0.09356087771117123,0.47413792802744115,0.790897206128166,A,73
LLS_summer_green_wm,veg_type0M,0.44110205071349584,0.35693525338065457,-0.6631192594218592,0.507254176760805,0.2816542220596957,0.6136994454480365,M,77
LLS_summer_green_wm,veg_type0R,0.5874861353174192,0.2888004129621539,1.2243155267401518,0.2208332218814219,0.4470849928590158,0.7149649240156034,R,149
LLS_summer_green_wm,veg_type0TD_mesic,0.6653940095642505,0.2808351082640982,2.4477910663194664,0.014373497773526343,0.5341962745348408,0.7751899664231556,TD_mesic,85
LLS_summer_green_wm,veg_type0TD_wet,0.5299035392968015,0.26449913501059075,0.452769266959754,0.6507148959690188,0.4016363267298848,0.6543387327084234,TD_wet,219
LLS_summer_green_wm,veg_type0TE,0.7056345381257051,0.330036442514548,2.649026823992273,0.008072392423550285,0.5566101917540779,0.8207055440141394,TE,75
LLS_summer_green_wm,veg_type0TFG,0.4498778545029573,0.3437270464372833,-0.585244096719347,0.5583835981737628,0.29424469718067875,0.6159820214977274,TFG,63
LLS_summer_green_wm,veg_type0TH,0.45279547669903925,0.26318596680595713,-0.7195752023639086,0.47178658452808225,0.3306565437322894,0.5808960683846163,TH,364
LLS_summer_green_wm,veg_type0X,0.3149109781013214,0.3757159088109825,-2.0687407184121063,0.03857042402175243,0.18039872251952907,0.4897841345569491,X,42
LLS_summer_green_uwm,veg_type0A,0.41115482725883495,0.3534993763297873,-1.0161076831072033,0.309578110761731,0.2588336573366399,0.5826478477533149,A,73
LLS_summer_green_uwm,veg_type0M,0.549075383944911,0.3402931697594497,0.5787232417925171,0.5627759309548603,0.3846099026644209,0.7034743983764433,M,76
LLS_summer_green_uwm,veg_type0R,0.6133413990345281,0.2793781946214701,1.6514516368418435,0.09864638839464161,0.47846542435939865,0.7328147642814505,R,145
LLS_summer_green_uwm,veg_type0TD_mesic,0.5683062309938653,0.2640678194331314,1.0411868597423632,0.2977888330357318,0.4396409243887851,0.6883694555148286,TD_mesic,85
LLS_summer_green_uwm,veg_type0TD_wet,0.5258567400403397,0.2513989172504436,0.4117730784341435,0.6805057555670566,0.40390664468390386,0.644798385215222,TD_wet,218
LLS_summer_green_uwm,veg_type0TE,0.626002574456319,0.3128053438311351,1.6467288042941883,0.09961380089532702,0.47552416878710296,0.7555052284744215,TE,72
LLS_summer_green_uwm,veg_type0TFG,0.4301134176901783,0.32722000247701394,-0.8599365091289642,0.38982404194427706,0.28440240296416003,0.5890285708495309,TFG,63
LLS_summer_green_uwm,veg_type0TH,0.48277514320930376,0.24788614937141495,-0.2780579027103334,0.780967910627295,0.36475736994042135,0.6027462911707372,TH,364
LLS_summer_green_uwm,veg_type0X,0.30641504294946786,0.3609897526060789,-2.2630371046934674,0.02363340209334275,0.17880568299297156,0.4726756773095251,X,42
LLS_evergreen_wm,veg_type0A,0.37046584019971063,0.3462012934330073,-1.5315334914914251,0.1256375956503951,0.22992036137380653,0.5370129661852936,A,73
LLS_evergreen_wm,veg_type0M,0.5353734773434443,0.334659259977593,0.42350743876720515,0.6719250723747575,0.37421194456108803,0.6894717366289815,M,73
LLS_evergreen_wm,veg_type0R,0.4216297344254508,0.2633861585903356,-1.2000886486742746,0.23010491360195673,0.30315598327821475,0.5498688092153111,R,153
LLS_evergreen_wm,veg_type0TD_mesic,0.3688222818608239,0.2569070895699651,-2.0913107612715125,0.036500215782418084,0.260995430651143,0.49156482084566777,TD_mesic,85
LLS_evergreen_wm,veg_type0TD_wet,0.4798114417378801,0.23901840744093455,-0.33804158325645745,0.735331851475834,0.3660348049629555,0.5957215072904881,TD_wet,219
LLS_evergreen_wm,veg_type0TE,0.3119668925146289,0.30962448745551574,-2.5545133596396923,0.010633634897545223,0.19816660488567134,0.4541077653029178,TE,75
LLS_evergreen_wm,veg_type0TFG,0.5068228115121125,0.3181201038459422,0.08579445251015487,0.9316298164752743,0.35521103349248995,0.6571900167359169,TFG,63
LLS_evergreen_wm,veg_type0TH,0.5110801354753256,0.23456870929112333,0.18897575518732448,0.8501118189588515,0.3976135993561181,0.6234162625436918,TH,364
LLS_evergreen_wm,veg_type0X,0.6979750661298655,0.34996729607711113,2.393577380476464,0.016684961439733605,0.5378649912013841,0.8210675612261537,X,42
LLS_evergreen_uwm,veg_type0A,0.5600556799964573,0.3743742668746781,0.644777313110967,0.5190715059404589,0.3793349336717207,0.7261444359455241,A,73
LLS_evergreen_uwm,veg_type0M,0.3643353360949026,0.361415629639245,-1.5400453773508826,0.12354929285056945,0.22012156599182933,0.537868630232976,M,73
LLS_evergreen_uwm,veg_type0R,0.34942707583629506,0.3010630808541196,-2.0645457676797494,0.038965999168356906,0.22941253762261518,0.49212922175572615,R,152
LLS_evergreen_uwm,veg_type0TD_mesic,0.37329518421363517,0.2871506110058721,-1.8043010756105242,0.0711841212696824,0.2533336548143842,0.5111728146652774,TD_mesic,85
LLS_evergreen_uwm,veg_type0TD_wet,0.4206315814905866,0.27484476968393656,-1.164952965185061,0.2440380322592326,0.2975760995851071,0.5544098473269107,TD_wet,219
LLS_evergreen_uwm,veg_type0TE,0.3216479581459604,0.3390621253096714,-2.200802400151185,0.027750015614602136,0.19611448115351807,0.47959654037752536,TE,74
LLS_evergreen_uwm,veg_type0TFG,0.40184075477081266,0.36119446508002767,-1.1013489286300375,0.27074482382401416,0.24866793979154922,0.576916261511492,TFG,63
LLS_evergreen_uwm,veg_type0TH,0.3778775246791829,0.2753121139892843,-1.8109150282559576,0.07015400590526776,0.26150350430200225,0.5102573065202445,TH,363
LLS_evergreen_uwm,veg_type0X,0.7300621351881499,0.39859020584604066,2.4961422293772313,0.012555224898409713,0.5532264134940198,0.855222092049173,X,42
LA_scleromorphic_wm,veg_type0A,0.3608329470794169,0.28554161114604804,-2.0023377532564846,0.04524841822227672,0.24390245551725576,0.49697516835476435,A,70
LA_scleromorphic_wm,veg_type0M,0.48057103691051917,0.23964679666790842,-0.32445667665227595,0.7455923166408285,0.3664552801718676,0.5967506109950863,M,66
LA_scleromorphic_wm,veg_type0R,0.5073916397322326,0.18202740743610174,0.16244099449580324,0.870958590567371,0.4189224392319073,0.595400325698885,R,153
LA_scleromorphic_wm,veg_type0TD_mesic,0.4383535519586428,0.19022635158345788,-1.3029045283867504,0.19260735775189516,0.3496259994085197,0.531206888870079,TD_mesic,85
LA_scleromorphic_wm,veg_type0TD_wet,0.4309128921944895,0.15734938701623752,-1.7675794839260939,0.07713123032812823,0.35743219146891897,0.5075673179484413,TD_wet,217
LA_scleromorphic_wm,veg_type0TE,0.3081489072755914,0.24531954005932902,-3.296874015905914,9.77673452242815e-4,0.21591966255691572,0.41873459776933825,TE,75
LA_scleromorphic_wm,veg_type0TFG,0.6257735715892302,0.2575739919994922,1.996038331250277,0.04592975066213326,0.5023229366596526,0.734770615411306,TFG,62
LA_scleromorphic_wm,veg_type0TH,0.3921876732923574,0.14923696349507368,-2.935771857432239,0.0033271892547674185,0.3250576450577788,0.46365755285032006,TH,364
LA_scleromorphic_wm,veg_type0X,0.4228980932336725,0.2740832888925736,-1.1342815949685652,0.2566764469438122,0.29983556537960054,0.5563362063056014,X,42
LA_scleromorphic_uwm,veg_type0A,0.45943720065378824,0.30108248076517297,-0.5400797609897112,0.5891420275658883,0.32022905201835383,0.6052770747842143,A,69
LA_scleromorphic_uwm,veg_type0M,0.37858934223055324,0.2551484732515637,-1.9421635325265192,0.052117306277188864,0.26980308260163344,0.5011354375868348,M,66
LA_scleromorphic_uwm,veg_type0R,0.4468421238595547,0.19797752915673483,-1.0780926009064726,0.28099243328182716,0.3540081536386904,0.5435371442272084,R,147
LA_scleromorphic_uwm,veg_type0TD_mesic,0.6129470686243985,0.20267655133401297,2.2682304580400627,0.02331516395640257,0.5156145174298984,0.7020242558066623,TD_mesic,85
LA_scleromorphic_uwm,veg_type0TD_wet,0.46475468408138665,0.17336953012281395,-0.814534542867881,0.41533879184145395,0.3820128291197171,0.5494831337093457,TD_wet,217
LA_scleromorphic_uwm,veg_type0TE,0.26611307894543657,0.26884352696347635,-3.7733236222174487,1.6108711406430149e-4,0.1763380555433709,0.3804803230472627,TE,75
LA_scleromorphic_uwm,veg_type0TFG,0.4523077446747044,0.265040965034281,-0.72196670464608,0.47031494826252773,0.3294173445761913,0.5813018721791707,TFG,63
LA_scleromorphic_uwm,veg_type0TH,0.33976683819985604,0.16903276789945174,-3.930205036465765,8.487345487330219e-5,0.26980117267802595,0.4175022720911159,TH,364
LA_scleromorphic_uwm,veg_type0X,0.25783838415567195,0.29565175173177777,-3.575943838416592,3.489665691167699e-4,0.16291447916447196,0.38277948925421607,X,42
LA_mesomorphic_wm,veg_type0A,0.460400789609198,0.3516692637376688,-0.4513595172511114,0.6517304554274302,0.2998550150027754,0.6296066761234956,A,73
LA_mesomorphic_wm,veg_type0M,0.8182470282549229,0.33705921435903924,4.463654308920461,8.057352283871212e-6,0.699284260137522,0.8970750768556056,M,77
LA_mesomorphic_wm,veg_type0R,0.6138699563809813,0.28223727104533475,1.6426210942258468,0.10046135357217667,0.4776234590056168,0.734345645797037,R,148
LA_mesomorphic_wm,veg_type0TD_mesic,0.4979664731023927,0.26277741222127987,-0.030954534374451094,0.9753057985935601,0.3721116509448295,0.6240795075609237,TD_mesic,85
LA_mesomorphic_wm,veg_type0TD_wet,0.5289516157580881,0.2511947476895797,0.46153890468506964,0.6444120159132144,0.40699630822534866,0.6475457925501917,TD_wet,219
LA_mesomorphic_wm,veg_type0TE,0.5753853860876754,0.31090204513594566,0.977343478342224,0.3283991350321724,0.42421382756197495,0.7136575794520168,TE,75
LA_mesomorphic_wm,veg_type0TFG,0.4244299357394985,0.3260724600760281,-0.9341912065671676,0.35020527086263004,0.28015269828962747,0.5828481179264855,TFG,63
LA_mesomorphic_wm,veg_type0TH,0.6912941990864364,0.24196895329845922,3.3317363978159635,8.630596382144639e-4,0.5822280098694472,0.7825224869973084,TH,364
LA_mesomorphic_wm,veg_type0X,0.6540672910433528,0.3446176861659632,1.848326391472073,0.06455514006533011,0.49038311389408534,0.7879151903862728,X,42
LA_mesomorphic_uwm,veg_type0A,0.5827228592178633,0.3604145095180539,0.9266028063383168,0.3541327973131528,0.40795195895420655,0.7389195692545784,A,72
LA_mesomorphic_uwm,veg_type0M,0.6307420840194917,0.3353340715710305,1.5966217678008032,0.11035004369862349,0.46957737038790104,0.7672136760679693,M,76
LA_mesomorphic_uwm,veg_type0R,0.7218271022781408,0.28879871145302044,3.3017556770520127,9.608172264021046e-4,0.5956825879651003,0.8204763096694764,R,146
LA_mesomorphic_uwm,veg_type0TD_mesic,0.44769935988552434,0.2721469477522488,-0.7715339164262968,0.44039052704744397,0.3222679160225706,0.5801593604718013,TD_mesic,85
LA_mesomorphic_uwm,veg_type0TD_wet,0.5475113072935514,0.2585422938572793,0.7372888083055954,0.4609467366880509,0.42162327084240453,0.6676008422306834,TD_wet,219
LA_mesomorphic_uwm,veg_type0TE,0.6126194857104557,0.32056192593765237,1.4297909826335076,0.1527770179257353,0.45761365562003364,0.7477459149337762,TE,71
LA_mesomorphic_uwm,veg_type0TFG,0.5987349822623625,0.33691697098952117,1.1878207390127153,0.23490404188036323,0.43532728668727927,0.742794126614427,TFG,63
LA_mesomorphic_uwm,veg_type0TH,0.6680605107328844,0.25633509389165204,2.728561480535782,0.006361123133454618,0.5490959203317495,0.7688508128490226,TH,362
LA_mesomorphic_uwm,veg_type0X,0.7373852496863095,0.36406779074482826,2.835797008535022,0.00457114895937977,0.5790470326347799,0.8514453116131817,X,42
LA_hygromorphic_wm,veg_type0A,0.4741090876433057,0.39040657943220297,-0.2655087485959617,0.7906175712330943,0.2954958982778333,0.6596032059538038,A,56
LA_hygromorphic_wm,veg_type0M,0.7330617489631347,0.3443024259565488,2.9340849830685043,0.0033453259952294467,0.5830708064127772,0.8435698247280493,M,71
LA_hygromorphic_wm,veg_type0R,0.5267363378269727,0.2929470179649339,0.36541575968079043,0.714801078915233,0.38529856586542244,0.6640093864096309,R,106
LA_hygromorphic_wm,veg_type0TD_mesic,0.4715296278759543,0.28374769193085697,-0.40178231957050214,0.6878442351542935,0.33846547912085806,0.6087665573353263,TD_mesic,74
LA_hygromorphic_wm,veg_type0TD_wet,0.5682153216396071,0.25922285980635057,1.0592175405327187,0.28950071848981285,0.4418902525587959,0.6862490024261266,TD_wet,217
LA_hygromorphic_wm,veg_type0TE,0.6259125390481242,0.36735215510097285,1.4011651145189323,0.1611647036588763,0.44886045916611794,0.7746432708462393,TE,50
LA_hygromorphic_wm,veg_type0TFG,0.4368222353197841,0.4828066619167037,-0.5262334089556588,0.5987260440809862,0.23141248540253945,0.6664594106316966,TFG,26
LA_hygromorphic_wm,veg_type0TH,0.6020066707833693,0.2914180427106241,1.4200674675181908,0.15558804029277074,0.46074704394591515,0.7280996239148778,TH,220
LA_hygromorphic_wm,veg_type0X,0.5426568276349008,0.3515644284750183,0.48651990838171655,0.6265985936488014,0.3733175571455349,0.7026808597711843,X,40
LA_hygromorphic_uwm,veg_type0A,0.5486673214703465,0.42863235414134143,0.4556062325772215,0.6486731605096289,0.34415859753755573,0.7379598240346329,A,56
LA_hygromorphic_uwm,veg_type0M,0.5242326500937143,0.3833857683377928,0.25302608620127115,0.800248055074165,0.3419951609780388,0.7002374642821019,M,71
LA_hygromorphic_uwm,veg_type0R,0.46723647427411324,0.3449316427657152,-0.3804874487770688,0.7035836116663678,0.30846705251464773,0.6329309688699936,R,106
LA_hygromorphic_uwm,veg_type0TD_mesic,0.5007692905720069,0.33251339756995135,0.009254257839347956,0.9926162759403858,0.34329672515465076,0.6580893908544596,TD_mesic,74
LA_hygromorphic_uwm,veg_type0TD_wet,0.5487167229104021,0.3139730458951177,0.6226237325600767,0.5335318117815169,0.39654336146442276,0.6922933593533933,TD_wet,216
LA_hygromorphic_uwm,veg_type0TE,0.7745266335649271,0.43627589511275466,2.8286000169476813,0.004675208992643025,0.5936234402550309,0.8898426691069133,TE,48
LA_hygromorphic_uwm,veg_type0TFG,0.5681767324145139,0.5549849461718185,0.494456866095345,0.6209835617601789,0.30718041307610583,0.7961116051909471,TFG,26
LA_hygromorphic_uwm,veg_type0TH,0.6603802055858696,0.34984388210605405,1.9008164271604997,0.05732606163349307,0.4948270818025598,0.7942392099576174,TH,220
LA_hygromorphic_uwm,veg_type0X,0.6053784557588918,0.4000294733733418,1.0697377265453119,0.2847373797705222,0.4118999173616155,0.7706473286842898,X,40
LA_helomorphic_wm,veg_type0A,0.6519992920477959,0.35497337086939706,1.7686931288797358,0.07694509957234,0.4830325025737567,0.7897757098319834,A,72
LA_helomorphic_wm,veg_type0M,0.15426452843539176,0.34442584461886205,-4.9402151725595695,7.803640767986676e-7,0.08497455349876115,0.26376796600287294,M,79
