Variable category,Variable,Vegetation type,Test,Weighted,Trend,Estimate,Standard error,Test statistic,P-value,Lower CI,Upper CI,Number of change observations
Dispersal strategy,Cornus (auto- and endozoochory),Nardus grasslands and heathlands,interval,weighted,increasing,0.6734797236912592,0.3621920305543247,1.9988453075721664,0.04562509387379375,0.5035205681527387,0.8075003535905234,71
Dispersal strategy,Cornus (auto- and endozoochory),Nardus grasslands and heathlands,lm,weighted,increasing,0.6728351651059117,0.4245801199336715,1.6982336527541355,0.08946367133472669,0.4722471798861004,0.8253751413415266,54
Dispersal strategy,Cornus (auto- and endozoochory),Sand and shallow-soil vegetation,interval,unweighted,increasing,0.5164921744422188,0.5242524342273205,0.12587950578311016,0.8998273056325102,0.2765733180119284,0.7490418242330907,19
Dispersal strategy,Cornus (auto- and endozoochory),Sand and shallow-soil vegetation,lm,unweighted,increasing,0.5032719251397801,0.5896337271293497,0.02219663966879011,0.9822910980873862,0.2418482716867845,0.7629187731416702,15
Dispersal strategy,Cornus (auto- and endozoochory),Sand and shallow-soil vegetation,interval,weighted,increasing,0.5725375394653968,0.5161246095138811,0.5661652750221252,0.5712814332403465,0.3275308881072568,0.7864733985798501,19
Dispersal strategy,Cornus (auto- and endozoochory),Sand and shallow-soil vegetation,lm,weighted,increasing,0.5551711350989142,0.5659910252361747,0.3915022905354202,0.6954259959087531,0.291577414943496,0.7909909225251629,15
Dispersal strategy,Cornus (auto- and endozoochory),Dry grasslands,interval,unweighted,increasing,0.6090334133776045,0.19604232856871648,2.2609965678787383,0.02375946959292074,0.5147495016225743,0.6958232934911295,452
Dispersal strategy,Cornus (auto- and endozoochory),Dry grasslands,lm,unweighted,increasing,0.7700995509278786,0.317647953330192,3.8057018646980465,1.414026307072034e-4,0.642514563688113,0.8619346053337086,279
Dispersal strategy,Cornus (auto- and endozoochory),Dry grasslands,interval,weighted,increasing,0.6636510436340509,0.1877765895285451,3.619233338399841,2.95477118022828e-4,0.5772689075008284,0.7403219655628488,468
Dispersal strategy,Cornus (auto- and endozoochory),Dry grasslands,lm,weighted,increasing,0.7040068815496405,0.29618392306949426,2.9253847287995525,0.00344030605116265,0.5710024037122705,0.8095304035157352,280
Dispersal strategy,Cornus (auto- and endozoochory),Ruderal and weed vegetation,interval,unweighted,increasing,0.755494476168573,0.35772160340251086,3.1536663104699696,0.00161233329310021,0.6051602015924324,0.8616730747786449,64
Dispersal strategy,Cornus (auto- and endozoochory),Ruderal and weed vegetation,lm,unweighted,increasing,0.7729202653494937,0.4657549057224438,2.629869634934896,0.00854176165744024,0.5773762530848694,0.8945173226428176,33
Dispersal strategy,Cornus (auto- and endozoochory),Ruderal and weed vegetation,interval,weighted,increasing,0.7422871441821751,0.3498747550258752,3.0236252736336233,0.00249765596908867,0.5919779650829412,0.8511478185819518,66
Dispersal strategy,Cornus (auto- and endozoochory),Ruderal and weed vegetation,lm,weighted,increasing,0.7713298546588001,0.4562779831529054,2.6646816243898175,0.00770612409076977,0.579701256508399,0.8918832880540462,33
Dispersal strategy,Epilobium (anemo- and autochory),All habitats,interval,unweighted,decreasing,0.4780425620235297,0.06628272671231243,-1.3259303299120582,0.18486277556872968,0.4457647139935489,0.5105048238262659,2402
Dispersal strategy,Epilobium (anemo- and autochory),All habitats,lm,unweighted,decreasing,0.4738570854146927,0.1466022630346648,-0.7139528799288132,0.4752563169696038,0.4032353895940228,0.5455404509374976,1059
Dispersal strategy,Epilobium (anemo- and autochory),All habitats,interval,weighted,increasing,0.5186886431047026,0.06086153705144345,1.2288453019398418,0.21912981271369403,0.48887758342546994,0.5483672394477926,2522
Dispersal strategy,Epilobium (anemo- and autochory),All habitats,lm,weighted,increasing,0.5407207589240807,0.15324884813655185,1.0652255914678623,0.28677385537863126,0.46577420014145143,0.613869464043547,1066
Dispersal strategy,Epilobium (anemo- and autochory),Alpine and subalpine vegetation,interval,unweighted,decreasing,0.37150801616961815,0.2815321743242411,-1.8674697945052945,0.0618360111177458,0.2539707408574495,0.5065096547700534,87
Dispersal strategy,Epilobium (anemo- and autochory),Alpine and subalpine vegetation,lm,unweighted,decreasing,0.2900482056455214,0.3332588394814459,-2.686050093427491,0.00723022479983434,0.17532828430793787,0.4397997956789289,72
Dispersal strategy,Epilobium (anemo- and autochory),Alpine and subalpine vegetation,interval,weighted,decreasing,0.4185468048161279,0.2613321871205159,-1.2579459093993592,0.2084113188781127,0.30133612383304176,0.5457367693779461,98
Dispersal strategy,Epilobium (anemo- and autochory),Alpine and subalpine vegetation,lm,weighted,decreasing,0.4348961301991739,0.3331414561091265,-0.7861595378718809,0.43177402753576966,0.2860088957417111,0.5965337364380395,73
Dispersal strategy,Epilobium (anemo- and autochory),Wetland vegetation,interval,unweighted,decreasing,0.46782748287277826,0.20621617395934097,-0.6249175949498705,0.5320251437322462,0.36980711286402146,0.568395583148988,128
Dispersal strategy,Epilobium (anemo- and autochory),Wetland vegetation,lm,unweighted,increasing,0.5173575300990788,0.3040005218934259,0.22847997446587187,0.8192731224938526,0.37136344822228784,0.6604472856837913,60
Dispersal strategy,Epilobium (anemo- and autochory),Wetland vegetation,interval,weighted,decreasing,0.4664265006157402,0.197185818809112,-0.6820793576012316,0.4951887725039757,0.37262462975270977,0.5626639649947917,137
Dispersal strategy,Epilobium (anemo- and autochory),Wetland vegetation,lm,weighted,decreasing,0.4945836813123387,0.3020916827603588,-0.07172035342721501,0.9428244581803246,0.35120312179301133,0.6388607043192974,60
Dispersal strategy,Epilobium (anemo- and autochory),Spring and mire vegetation,interval,unweighted,increasing,0.5141198633883688,0.14387596693440885,0.3926609546468437,0.6945699126870652,0.44386336326526976,0.5838227530903389,344
Dispersal strategy,Epilobium (anemo- and autochory),Spring and mire vegetation,lm,unweighted,increasing,0.538371523542964,0.24408599465872763,0.6300586078173394,0.5286562398397496,0.4195523572994369,0.6529854734063761,108
Dispersal strategy,Epilobium (anemo- and autochory),Spring and mire vegetation,interval,weighted,increasing,0.5725615899539621,0.13845288677116202,2.1112604383668425,0.034749932493557,0.5052366662138567,0.6373019226958542,360
Dispersal strategy,Epilobium (anemo- and autochory),Spring and mire vegetation,lm,weighted,increasing,0.7099123379871464,0.25247142244453924,3.5447906381572527,3.92925049762445e-4,0.5987173174334921,0.800559231415206,108
Dispersal strategy,Epilobium (anemo- and autochory),Wet meadows,interval,unweighted,decreasing,0.482922250196794,0.11129418419296838,-0.61402652929235,0.5391977965337383,0.42886824559886266,0.5373788849052029,620
Dispersal strategy,Epilobium (anemo- and autochory),Wet meadows,lm,unweighted,decreasing,0.42193440094833495,0.20928405868749783,-1.5043549107990424,0.13249000742417055,0.326287027045067,0.5238198843333692,215
Dispersal strategy,Epilobium (anemo- and autochory),Wet meadows,interval,weighted,increasing,0.5079501097185227,0.10453776740007738,0.30422611816376105,0.760955627880942,0.4568359245222039,0.5588986241460313,655
Dispersal strategy,Epilobium (anemo- and autochory),Wet meadows,lm,weighted,increasing,0.5434454583405887,0.2148822039614767,0.8107752753865206,0.4174947355992943,0.43857676226167297,0.6445991993534153,215
Dispersal strategy,Epilobium (anemo- and autochory),Mesic meadows and pastures,interval,unweighted,increasing,0.5099510406292281,0.15413116142645011,0.2582827429511813,0.7961887036739748,0.43480279894010543,0.5846522110386683,213
Dispersal strategy,Epilobium (anemo- and autochory),Mesic meadows and pastures,lm,unweighted,increasing,0.5617271429976964,0.23348240767045847,1.062926094440898,0.28781546829385785,0.44782992764928864,0.6694706031924583,79
Dispersal strategy,Epilobium (anemo- and autochory),Mesic meadows and pastures,interval,weighted,increasing,0.5580967783090303,0.14581737660740804,1.6009167628070866,0.10939535632132238,0.4869141579872257,0.6269696355599077,234
Dispersal strategy,Epilobium (anemo- and autochory),Mesic meadows and pastures,lm,weighted,increasing,0.5887225070575769,0.236199380541462,1.5185763582072191,0.12886916578497803,0.4739597111871796,0.6945820378688049,80
Dispersal strategy,Epilobium (anemo- and autochory),Nardus grasslands and heathlands,interval,unweighted,decreasing,0.3927914331729359,0.23314508874622164,-1.8683368818246284,0.06171512886294388,0.2905839711396702,0.5053403991580312,97
Dispersal strategy,Epilobium (anemo- and autochory),Nardus grasslands and heathlands,lm,unweighted,decreasing,0.36503558286364074,0.2836137553858428,-1.9518592264159127,0.05095492028668338,0.2479740232350554,0.500574654968997,73
Dispersal strategy,Epilobium (anemo- and autochory),Nardus grasslands and heathlands,interval,weighted,increasing,0.5192582577779006,0.2196731846945111,0.3508446356810753,0.7257049086379137,0.412538695161447,0.6242490120941981,104
Dispersal strategy,Epilobium (anemo- and autochory),Nardus grasslands and heathlands,lm,weighted,decreasing,0.4474214635780048,0.28516511409070605,-0.7402537628229685,0.4591460309454451,0.31647739690563037,0.5860885449581092,74
Dispersal strategy,Epilobium (anemo- and autochory),Sand and shallow-soil vegetation,interval,unweighted,decreasing,0.4863926077790271,0.22055360897245216,-0.24684707162890435,0.8050265795586533,0.3806665220044857,0.5933506124400861,101
Dispersal strategy,Epilobium (anemo- and autochory),Sand and shallow-soil vegetation,lm,unweighted,decreasing,0.48598430652396174,0.2982213946573886,-0.1880397106715963,0.8508455217752547,0.34511529272107677,0.6291158632743254,60
Dispersal strategy,Epilobium (anemo- and autochory),Sand and shallow-soil vegetation,interval,weighted,increasing,0.5485380193158794,0.2128098010880428,0.9152089271994136,0.3600819589684205,0.4446443140080152,0.6483661107230314,106
Dispersal strategy,Epilobium (anemo- and autochory),Sand and shallow-soil vegetation,lm,weighted,increasing,0.5627383172055149,0.29495186115877803,0.8553358031192829,0.3923652721533411,0.4192599420161629,0.696434831417993,61
Dispersal strategy,Epilobium (anemo- and autochory),Dry grasslands,interval,unweighted,decreasing,0.4693217441478126,0.11049250635482308,-1.1119972348396354,0.26613933924860944,0.415948260659356,0.5234063725203331,688
Dispersal strategy,Epilobium (anemo- and autochory),Dry grasslands,lm,unweighted,decreasing,0.47858230479177816,0.2048670775492034,-0.4184334442032318,0.6756302385088704,0.38054035446504336,0.5783025002270218,350
Dispersal strategy,Epilobium (anemo- and autochory),Dry grasslands,interval,weighted,increasing,0.5105643099531587,0.10492110444402744,0.40281247381444824,0.6870861840267009,0.4592460972106384,0.5616608114456355,702
Dispersal strategy,Epilobium (anemo- and autochory),Dry grasslands,lm,weighted,decreasing,0.4774892396959493,0.2059245389336515,-0.43755811220046104,0.661706641516038,0.379020298630272,0.5777395181641667,353
Dispersal strategy,Epilobium (anemo- and autochory),Ruderal and weed vegetation,interval,unweighted,decreasing,0.48124526169959025,0.21788340904216377,-0.3444693938456649,0.7304933093920462,0.3770478047134605,0.5870999366164984,124
Dispersal strategy,Epilobium (anemo- and autochory),Ruderal and weed vegetation,lm,unweighted,decreasing,0.41433377375942815,0.32545143623191347,-1.063378873665923,0.2876101694503141,0.2721084681880412,0.5724355002205752,42
Dispersal strategy,Epilobium (anemo- and autochory),Ruderal and weed vegetation,interval,weighted,decreasing,0.482044235350805,0.21242336199628056,-0.3382582644456502,0.7351685720406774,0.3803186131403241,0.5852803421853846,126
Dispersal strategy,Epilobium (anemo- and autochory),Ruderal and weed vegetation,lm,weighted,decreasing,0.4214330439059365,0.3059148678757129,-1.0358874353761596,0.300254660016437,0.28567658120210665,0.5702052845214036,42
Dispersal strategy,Lycopodium (anemochory),All habitats,interval,unweighted,decreasing,0.47065951580761584,0.08491031767085294,-1.3837767803013417,0.16642681499421785,0.42949346686397466,0.5122286205518108,785
Dispersal strategy,Lycopodium (anemochory),All habitats,lm,unweighted,decreasing,0.4791376308826698,0.26624024445139927,-0.313618831432822,0.7538105552328538,0.35312767942719864,0.6078594428446298,344
Dispersal strategy,Lycopodium (anemochory),All habitats,interval,weighted,decreasing,0.49088381203027,0.06975007066785946,-0.5228495522332143,0.6010789532816233,0.4568137710243526,0.525038746403813,823
Dispersal strategy,Lycopodium (anemochory),All habitats,lm,weighted,decreasing,0.4648913683259654,0.2161539845377095,-0.6507676212934786,0.5151965044197289,0.3625484764499499,0.570278621770754,344
Dispersal strategy,Lycopodium (anemochory),Alpine and subalpine vegetation,interval,unweighted,decreasing,0.390339284453805,0.34923112174913495,-1.2767655846563513,0.20168501913644085,0.24409343439122944,0.5593671690200682,39
Dispersal strategy,Lycopodium (anemochory),Alpine and subalpine vegetation,lm,unweighted,increasing,0.6429446144036675,0.5122806975011889,1.1481355352507705,0.2509126165084437,0.39750208048817826,0.8309281265921737,35
Dispersal strategy,Lycopodium (anemochory),Alpine and subalpine vegetation,interval,weighted,decreasing,0.42852109167618935,0.3119013180580057,-0.923008660511415,0.35600269199572604,0.28921431524767366,0.580159388891497,42
Dispersal strategy,Lycopodium (anemochory),Alpine and subalpine vegetation,lm,weighted,decreasing,0.4321942692147506,0.45295476346879376,-0.6024975881598831,0.546842968142814,0.2385438973227869,0.6490511112044237,35
Dispersal strategy,Lycopodium (anemochory),Wetland vegetation,interval,unweighted,decreasing,0.42338257204316626,0.3675211700304789,-0.840503457726861,0.4006261636981891,0.26323320424346813,0.6014296239461534,31
Dispersal strategy,Lycopodium (anemochory),Wetland vegetation,lm,unweighted,decreasing,0.4095364354721051,0.5671690322814302,-0.6451023157383455,0.5188608832724647,0.18580337007147335,0.6782516836655148,16
Dispersal strategy,Lycopodium (anemochory),Wetland vegetation,interval,weighted,decreasing,0.4838907688726036,0.35941475382079247,-0.17934498661031692,0.8576668252315348,0.3167172779402617,0.6547491065703981,31
Dispersal strategy,Lycopodium (anemochory),Wetland vegetation,lm,weighted,decreasing,0.42922262579944176,0.4931499359822831,-0.5779652387375077,0.5632875882304501,0.2224268164013611,0.6640806704039275,16
Dispersal strategy,Lycopodium (anemochory),Spring and mire vegetation,interval,unweighted,decreasing,0.4450342321070538,0.14641898164180767,-1.5076954135714864,0.13163249990499612,0.37572554554003096,0.516549128761513,244
Dispersal strategy,Lycopodium (anemochory),Spring and mire vegetation,lm,unweighted,decreasing,0.4177257232402116,0.3994755863649314,-0.8313813442153951,0.4057582346707519,0.2469260907441273,0.6108392210157898,67
Dispersal strategy,Lycopodium (anemochory),Spring and mire vegetation,interval,weighted,decreasing,0.4825322912582339,0.1249184877234636,-0.5595591371035007,0.5757801836797825,0.4219593974153283,0.5436229221385186,257
Dispersal strategy,Lycopodium (anemochory),Spring and mire vegetation,lm,weighted,increasing,0.5237394988376572,0.3223274047939158,0.2948227292730706,0.768129302323993,0.36895076967031215,0.6740981695055601,67
Dispersal strategy,Lycopodium (anemochory),Wet meadows,interval,unweighted,increasing,0.528820474499204,0.12698232528139136,0.9088652830861836,0.3634212412874551,0.466681708399919,0.5900786718100683,302
Dispersal strategy,Lycopodium (anemochory),Wet meadows,lm,unweighted,increasing,0.6771608859487476,0.3810783156760369,1.9438387318534256,0.05191490146549255,0.49846375880072447,0.8157259744492635,127
Dispersal strategy,Lycopodium (anemochory),Wet meadows,interval,weighted,increasing,0.5232068593102467,0.11146251124395869,0.8334118782394415,0.4046124778930631,0.4686491010009699,0.5772163788193398,323
Dispersal strategy,Lycopodium (anemochory),Wet meadows,lm,weighted,increasing,0.573565869250806,0.30362018040148286,0.9762686749052084,0.3289313389201711,0.4258827066581056,0.7091995176607954,127
Dispersal strategy,Lycopodium (anemochory),Mesic meadows and pastures,interval,unweighted,decreasing,0.4233514611739735,0.4178494333477454,-0.7395732207972414,0.45955899569132663,0.24453036573803705,0.6247923126347721,24
Dispersal strategy,Lycopodium (anemochory),Mesic meadows and pastures,lm,unweighted,decreasing,0.4327049175385254,0.5445540349528837,-0.49733096561335616,0.6189556787151131,0.20781776730492907,0.6892215968455956,16
Dispersal strategy,Lycopodium (anemochory),Mesic meadows and pastures,interval,weighted,decreasing,0.41667156955905754,0.41405493593298687,-0.8125783212724503,0.4164598650121429,0.240857355131683,0.6165855821708628,24
Dispersal strategy,Lycopodium (anemochory),Mesic meadows and pastures,lm,weighted,decreasing,0.36521720227772975,0.4797245328010147,-1.1523084612580077,0.2491943412530698,0.1834668604078408,0.5956692105850624,16
Dispersal strategy,Lycopodium (anemochory),Nardus grasslands and heathlands,interval,unweighted,decreasing,0.4655596059731211,0.4017557125714075,-0.3434427114546933,0.7312654322104886,0.28385750393142173,0.6568857570262753,26
Dispersal strategy,Lycopodium (anemochory),Nardus grasslands and heathlands,lm,unweighted,decreasing,0.456776206423779,0.5490740613435808,-0.31567291304318684,0.7522507884379751,0.22278788178593975,0.7115322762694641,17
Dispersal strategy,Lycopodium (anemochory),Nardus grasslands and heathlands,interval,weighted,decreasing,0.49994495914692233,0.3922677868917578,-5.612579481596742e-4,0.9995521809720468,0.3166844518338999,0.6832202557717114,26
Dispersal strategy,Lycopodium (anemochory),Nardus grasslands and heathlands,lm,weighted,decreasing,0.3702838919150194,0.4868537258627399,-1.0906748385620095,0.27541598596957745,0.18464103470335175,0.604252711453807,17
Dispersal strategy,Lycopodium (anemochory),Sand and shallow-soil vegetation,interval,unweighted,increasing,0.7954903886518347,1.1215085931544508,1.2111755542603695,0.22582812961077417,0.3015826667971073,0.972252242214954,5
Dispersal strategy,Lycopodium (anemochory),Sand and shallow-soil vegetation,lm,unweighted,decreasing,0.3140854779126324,0.915474267809918,-0.8532056798773389,0.39354525415377606,0.07073953642896642,0.7336476367940679,3
Dispersal strategy,Lycopodium (anemochory),Sand and shallow-soil vegetation,interval,weighted,increasing,0.5999848747461274,0.9128887578542484,0.4440870622255023,0.6569796399763134,0.200395069905248,0.8997663514437091,5
Dispersal strategy,Lycopodium (anemochory),Sand and shallow-soil vegetation,lm,weighted,decreasing,0.4192132425252497,0.9256546013169809,-0.35218745717287664,0.7246976828497176,0.10524550392721832,0.8158148218135883,3
Dispersal strategy,Lycopodium (anemochory),Dry grasslands,interval,unweighted,decreasing,0.42553429610734606,0.20409679507405104,-1.4703555311611287,0.14146548846191564,0.3317862393309184,0.5249611117171635,110
Dispersal strategy,Lycopodium (anemochory),Dry grasslands,lm,unweighted,decreasing,0.3616223703865466,0.48118319759116673,-1.1811083916124194,0.23755966673328271,0.18072677885920624,0.5926116108895944,61
Dispersal strategy,Lycopodium (anemochory),Dry grasslands,interval,weighted,decreasing,0.45045377965089933,0.19081877969999597,-1.0420222275211375,0.29740137377151366,0.360582841379158,0.5436785127404024,111
Dispersal strategy,Lycopodium (anemochory),Dry grasslands,lm,weighted,decreasing,0.37864047979822074,0.3898910448755538,-1.2704131210187266,0.2039375118721342,0.2210608193222276,0.566810487865898,61
Dispersal strategy,Lycopodium (anemochory),Ruderal and weed vegetation,interval,unweighted,decreasing,0.25024710796339095,1.158644934018471,-0.9470501110395142,0.3436132446571712,0.03330430285234499,0.7637964742558825,4
Dispersal strategy,Lycopodium (anemochory),Ruderal and weed vegetation,lm,unweighted,decreasing,0.4313134184602376,1.3025770548197146,-0.2122672460773893,0.8318985470117034,0.0557507892388342,0.906912804575107,2
Dispersal strategy,Lycopodium (anemochory),Ruderal and weed vegetation,interval,weighted,decreasing,0.49996856551581503,1.0000198044866764,-1.2573544677956728e-4,0.9998996776285332,0.12345313741842476,0.8765196471816196,4
Dispersal strategy,Lycopodium (anemochory),Ruderal and weed vegetation,lm,weighted,decreasing,0.37532804593851465,1.1209033651713538,-0.4544782552489251,0.6494846392723992,0.06259931788048331,0.8438956321568635,2
Dispersal strategy,Phragmites (anemo- and hydrochory),All habitats,interval,unweighted,decreasing,0.462915047306787,0.09300047188235185,-1.5979781990368862,0.11004782903051108,0.4180240147477596,0.5084154174501241,882
Dispersal strategy,Phragmites (anemo- and hydrochory),All habitats,lm,unweighted,decreasing,0.3923876538425626,0.17855790723916917,-2.4489916622713803,0.01432567642555648,0.3127586156799667,0.4781839203877208,376
Dispersal strategy,Phragmites (anemo- and hydrochory),All habitats,interval,weighted,decreasing,0.4402803657767508,0.14687238107529002,-1.6342370464313127,0.10220908653765055,0.3710094115600111,0.5119577921887094,950
Dispersal strategy,Phragmites (anemo- and hydrochory),All habitats,lm,weighted,decreasing,0.4235973832576014,0.25272748321767996,-1.2187948998585283,0.22292204774879865,0.309307298578779,0.5466920076868929,381
Dispersal strategy,Phragmites (anemo- and hydrochory),Alpine and subalpine vegetation,interval,unweighted,increasing,0.7628335123565378,0.8243143448675202,1.4172717475577643,0.15640349199092954,0.38999125060889106,0.9417997959260216,9
Dispersal strategy,Phragmites (anemo- and hydrochory),Alpine and subalpine vegetation,lm,unweighted,increasing,0.8337389616185896,0.9495431884382748,1.698038913580224,0.08950041759009629,0.4381412425656915,0.969922294264395,7
Dispersal strategy,Phragmites (anemo- and hydrochory),Alpine and subalpine vegetation,interval,weighted,increasing,0.728033466149492,0.7665022410144054,1.2846250709072378,0.1989233333773075,0.373402189204727,0.9232243530977836,9
Dispersal strategy,Phragmites (anemo- and hydrochory),Alpine and subalpine vegetation,lm,weighted,increasing,0.9167704111861096,1.0583571428977616,2.2669607968747156,0.02339262067461298,0.5805209410803611,0.98872240989841,7
Dispersal strategy,Phragmites (anemo- and hydrochory),Wetland vegetation,interval,unweighted,increasing,0.5099761788588737,0.22965280959363127,0.17378412256975595,0.8620351228720093,0.3988638724549376,0.6201114377602575,99
Dispersal strategy,Phragmites (anemo- and hydrochory),Wetland vegetation,lm,unweighted,decreasing,0.4449103283068218,0.28049764265780147,-0.7888013488439809,0.43022812103710417,0.316258026183664,0.5813963932821254,57
Dispersal strategy,Phragmites (anemo- and hydrochory),Wetland vegetation,interval,weighted,decreasing,0.423863040528676,0.26613810806392996,-1.1532922740556186,0.24879044019208768,0.30395045529925857,0.5534663225466253,108
Dispersal strategy,Phragmites (anemo- and hydrochory),Wetland vegetation,lm,weighted,decreasing,0.327650923523806,0.43890197837372513,-1.6377891101012585,0.10146569404313364,0.17092851538460035,0.5352920121210814,57
Dispersal strategy,Phragmites (anemo- and hydrochory),Spring and mire vegetation,interval,unweighted,decreasing,0.4407228492686336,0.13603717054479034,-1.751204678338638,0.07991065990713585,0.3763999636554586,0.5070992792080783,374
Dispersal strategy,Phragmites (anemo- and hydrochory),Spring and mire vegetation,lm,unweighted,decreasing,0.2949360322359301,0.19996335092328452,-4.358448866458434,1.3098751757577728e-5,0.22038039280245791,0.38234444093111614,146
Dispersal strategy,Phragmites (anemo- and hydrochory),Spring and mire vegetation,interval,weighted,decreasing,0.42915192641981775,0.18053199611786008,-1.580396342624903,0.11401612862564146,0.3454390889024244,0.5171243258570996,417
Dispersal strategy,Phragmites (anemo- and hydrochory),Spring and mire vegetation,lm,weighted,decreasing,0.3951018947627417,0.3620521425795373,-1.176394998402616,0.2394370694800236,0.24314283340844303,0.5704513370015128,151
Dispersal strategy,Phragmites (anemo- and hydrochory),Wet meadows,interval,unweighted,decreasing,0.4492260018244755,0.1381090441841605,-1.4756343701996808,0.14004207314359274,0.3835547337489579,0.5167163426466824,347
Dispersal strategy,Phragmites (anemo- and hydrochory),Wet meadows,lm,unweighted,decreasing,0.4207289681129676,0.2012370100931603,-1.5890795940996674,0.11204242412562736,0.32867169743834607,0.5186502596803475,143
Dispersal strategy,Phragmites (anemo- and hydrochory),Wet meadows,interval,weighted,decreasing,0.4233966781633216,0.1840606434490591,-1.6779525890465838,0.09335635490069714,0.33858702568779747,0.5129738868355364,363
Dispersal strategy,Phragmites (anemo- and hydrochory),Wet meadows,lm,weighted,decreasing,0.44674181192792134,0.3575992453025744,-0.5979988934369613,0.5498406714336732,0.2860338085673307,0.6194083396388224,143
Dispersal strategy,Phragmites (anemo- and hydrochory),Mesic meadows and pastures,interval,unweighted,increasing,0.8069268213944656,1.126926311694896,1.2690836026350385,0.20441124790760115,0.3146278894590534,0.9743917455765662,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Mesic meadows and pastures,lm,unweighted,increasing,0.8137017126438644,0.9512805345394568,1.5497476446787943,0.1212020976708217,0.4036617369486538,0.9657335211465432,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Mesic meadows and pastures,interval,weighted,increasing,0.8013142331499348,1.1609699840464354,1.2011754607990628,0.22968314617651903,0.2929849520686314,0.975156165417992,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Mesic meadows and pastures,lm,weighted,increasing,0.8154133204808296,1.084579271557822,1.3697255742320926,0.17077258232886383,0.34521029406481357,0.9736943135214104,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Nardus grasslands and heathlands,interval,unweighted,decreasing,0.4238060255893987,0.9255469398069808,-0.33187782076475114,0.7399815185783324,0.10705261956658252,0.8185969024304253,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Nardus grasslands and heathlands,lm,unweighted,decreasing,0.3667295214820549,0.775882544843413,-0.7040666826384612,0.4813912475231965,0.11234836736485672,0.7260013698332219,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Nardus grasslands and heathlands,interval,weighted,decreasing,0.49824257726572846,0.9472566770504028,-0.00742113521731243,0.994078845136064,0.13428182134150016,0.864075345733972,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Nardus grasslands and heathlands,lm,weighted,decreasing,0.4483494355274928,0.857019215111601,-0.24193377277442593,0.8088314804461414,0.13157905721260849,0.8134196090211085,5
Dispersal strategy,Phragmites (anemo- and hydrochory),Ruderal and weed vegetation,interval,unweighted,decreasing,0.4684475121694843,0.36383866894180494,-0.34734594266976465,0.7283314395021423,0.3016425074185712,0.642615148096563,43
Dispersal strategy,Phragmites (anemo- and hydrochory),Ruderal and weed vegetation,lm,unweighted,increasing,0.9084987230192462,0.8409829306810119,2.7294734176424567,0.00634355631552263,0.6563666485749734,0.9809926050446004,13
Dispersal strategy,Phragmites (anemo- and hydrochory),Ruderal and weed vegetation,interval,weighted,increasing,0.6027136050009665,0.44117229234480343,0.9447209679761628,0.34480134931465756,0.38986086817731913,0.782699307004095,43
Dispersal strategy,Phragmites (anemo- and hydrochory),Ruderal and weed vegetation,lm,weighted,increasing,0.702952587550656,0.8109891921249222,1.0621567968271357,0.2881645092950827,0.3256091889622528,0.9206277739395562,13
Dispersal strategy,Sparganium (auto- and hydrochory),All habitats,interval,unweighted,decreasing,0.47780994478740546,0.07671392223755226,-1.1577893698356658,0.2469500024612875,0.4404896472357203,0.5153796371042032,1317
Dispersal strategy,Sparganium (auto- and hydrochory),All habitats,lm,unweighted,increasing,0.5085572578111907,0.20143175922836776,0.16994526550126046,0.865053182141489,0.4108224102309764,0.6056423441660945,573
Dispersal strategy,Sparganium (auto- and hydrochory),All habitats,interval,weighted,decreasing,0.4940193195097369,0.12540296396914177,-0.19077589723194568,0.8487011730682011,0.43297849822969464,0.5552389598760745,1386
Dispersal strategy,Sparganium (auto- and hydrochory),All habitats,lm,weighted,decreasing,0.4813878052188121,0.4470900501974324,-0.16659550908790724,0.8676883275453418,0.278731283639299,0.6903587886858226,577
Dispersal strategy,Sparganium (auto- and hydrochory),Alpine and subalpine vegetation,interval,unweighted,increasing,0.5669927350443617,0.3729713679881744,0.7228221996682256,0.4697891266396671,0.3866493787869702,0.7311770076864909,32
Dispersal strategy,Sparganium (auto- and hydrochory),Alpine and subalpine vegetation,lm,unweighted,increasing,0.5477341712594689,0.4481022044757372,0.4274023978387379,0.6690862612195099,0.33475772742530857,0.7445558628353621,26
Dispersal strategy,Sparganium (auto- and hydrochory),Alpine and subalpine vegetation,interval,weighted,increasing,0.5389389308460274,0.42663037891290545,0.3658242968361558,0.7144961884735228,0.336237105026604,0.7295324922881037,34
Dispersal strategy,Sparganium (auto- and hydrochory),Alpine and subalpine vegetation,lm,weighted,increasing,0.5760325271575952,0.6565027954921145,0.466879036419868,0.6405864245766313,0.2728492356820298,0.8310699478086221,26
Dispersal strategy,Sparganium (auto- and hydrochory),Wetland vegetation,interval,unweighted,decreasing,0.4308109599948474,0.1760893703820912,-1.5818287290908803,0.11368867464121238,0.3489467625783672,0.5166402521403541,144
